Name,Price,Day,League
Orb of Alchemy,0.33333,1,Scourge
Orb of Alchemy,0.32581,2,Scourge
Orb of Alchemy,0.33244,3,Scourge
Orb of Alchemy,0.33147,4,Scourge
Orb of Alchemy,0.28571,5,Scourge
Orb of Alchemy,0.22215,6,Scourge
Orb of Alchemy,0.16626,7,Scourge
Orb of Alchemy,0.13333,8,Scourge
Orb of Alchemy,0.11111,9,Scourge
Orb of Alchemy,0.10595,10,Scourge
Orb of Alchemy,0.09894,11,Scourge
Orb of Alchemy,0.09448,12,Scourge
Orb of Alchemy,0.0909,13,Scourge
Orb of Alchemy,0.08874,14,Scourge
Orb of Alchemy,0.08692,15,Scourge
Orb of Alchemy,0.0869,16,Scourge
Orb of Alchemy,0.08689,17,Scourge
Orb of Alchemy,0.08679,18,Scourge
Orb of Alchemy,0.08471,19,Scourge
Orb of Alchemy,0.08333,20,Scourge
Orb of Alchemy,0.08333,21,Scourge
Orb of Alchemy,0.08333,22,Scourge
Orb of Alchemy,0.08333,23,Scourge
Orb of Alchemy,0.08333,24,Scourge
Orb of Alchemy,0.08333,25,Scourge
Orb of Alchemy,0.08333,26,Scourge
Orb of Alchemy,0.08333,27,Scourge
Orb of Alchemy,0.08333,28,Scourge
Orb of Alchemy,0.08333,29,Scourge
Orb of Alchemy,0.08333,30,Scourge
Orb of Chance,0.72019,1,Scourge
Orb of Chance,0.21852,2,Scourge
Orb of Chance,0.16387,3,Scourge
Orb of Chance,0.14877,4,Scourge
Orb of Chance,0.15385,5,Scourge
Orb of Chance,0.14286,6,Scourge
Orb of Chance,0.1157,7,Scourge
Orb of Chance,0.09947,8,Scourge
Orb of Chance,0.09089,9,Scourge
Orb of Chance,0.08333,10,Scourge
Orb of Chance,0.07414,11,Scourge
Orb of Chance,0.07125,12,Scourge
Orb of Chance,0.06713,13,Scourge
Orb of Chance,0.06667,14,Scourge
Orb of Chance,0.06667,15,Scourge
Orb of Chance,0.06778,16,Scourge
Orb of Chance,0.06667,17,Scourge
Orb of Chance,0.06667,18,Scourge
Orb of Chance,0.06667,19,Scourge
Orb of Chance,0.06667,20,Scourge
Orb of Chance,0.06667,21,Scourge
Orb of Chance,0.06667,22,Scourge
Orb of Chance,0.06667,23,Scourge
Orb of Chance,0.06667,24,Scourge
Orb of Chance,0.06758,25,Scourge
Orb of Chance,0.06871,26,Scourge
Orb of Chance,0.0713,27,Scourge
Orb of Chance,0.07143,28,Scourge
Orb of Chance,0.07143,29,Scourge
Orb of Chance,0.07143,30,Scourge
Orb of Binding,1,1,Scourge
Orb of Binding,0.32806,2,Scourge
Orb of Binding,0.25752,3,Scourge
Orb of Binding,0.22106,4,Scourge
Orb of Binding,0.19182,5,Scourge
Orb of Binding,0.16621,6,Scourge
Orb of Binding,0.14286,7,Scourge
Orb of Binding,0.13333,8,Scourge
Orb of Binding,0.11491,9,Scourge
Orb of Binding,0.1104,10,Scourge
Orb of Binding,0.10483,11,Scourge
Orb of Binding,0.09742,12,Scourge
Orb of Binding,0.09091,13,Scourge
Orb of Binding,0.09091,14,Scourge
Orb of Binding,0.09054,15,Scourge
Orb of Binding,0.09005,16,Scourge
Orb of Binding,0.08996,17,Scourge
Orb of Binding,0.08333,18,Scourge
Orb of Binding,0.08333,19,Scourge
Orb of Binding,0.08333,20,Scourge
Orb of Binding,0.08327,21,Scourge
Orb of Binding,0.08325,22,Scourge
Orb of Binding,0.08318,23,Scourge
Orb of Binding,0.0829,24,Scourge
Orb of Binding,0.07937,25,Scourge
Orb of Binding,0.07786,26,Scourge
Orb of Binding,0.07692,27,Scourge
Orb of Binding,0.07692,28,Scourge
Orb of Binding,0.07692,29,Scourge
Orb of Binding,0.07692,30,Scourge
Chromatic Orb,0.06746,1,Scourge
Chromatic Orb,0.06124,2,Scourge
Chromatic Orb,0.11055,3,Scourge
Chromatic Orb,0.11111,4,Scourge
Chromatic Orb,0.11816,5,Scourge
Chromatic Orb,0.11825,6,Scourge
Chromatic Orb,0.11111,7,Scourge
Chromatic Orb,0.1052,8,Scourge
Chromatic Orb,0.10013,9,Scourge
Chromatic Orb,0.09365,10,Scourge
Chromatic Orb,0.09074,11,Scourge
Chromatic Orb,0.08333,12,Scourge
Chromatic Orb,0.08333,13,Scourge
Chromatic Orb,0.08333,14,Scourge
Chromatic Orb,0.08327,15,Scourge
Chromatic Orb,0.08333,16,Scourge
Chromatic Orb,0.08324,17,Scourge
Chromatic Orb,0.08298,18,Scourge
Chromatic Orb,0.07925,19,Scourge
Chromatic Orb,0.07692,20,Scourge
Chromatic Orb,0.07691,21,Scourge
Chromatic Orb,0.07689,22,Scourge
Chromatic Orb,0.07686,23,Scourge
Chromatic Orb,0.07688,24,Scourge
Chromatic Orb,0.07692,25,Scourge
Chromatic Orb,0.07687,26,Scourge
Chromatic Orb,0.07681,27,Scourge
Chromatic Orb,0.0768,28,Scourge
Chromatic Orb,0.07669,29,Scourge
Chromatic Orb,0.07406363636363636,30,Scourge
Orb of Augmentation,0.3206,1,Scourge
Orb of Augmentation,0.04511,2,Scourge
Orb of Augmentation,0.03333,3,Scourge
Orb of Augmentation,0.03226,4,Scourge
Orb of Augmentation,0.0329,5,Scourge
Orb of Augmentation,0.03232,6,Scourge
Orb of Augmentation,0.03321,7,Scourge
Orb of Augmentation,0.03325,8,Scourge
Orb of Augmentation,0.03329,9,Scourge
Orb of Augmentation,0.03332,10,Scourge
Orb of Augmentation,0.03333,11,Scourge
Orb of Augmentation,0.03333,12,Scourge
Orb of Augmentation,0.03333,13,Scourge
Orb of Augmentation,0.03333,14,Scourge
Orb of Augmentation,0.03333,15,Scourge
Orb of Augmentation,0.03333,16,Scourge
Orb of Augmentation,0.03333,17,Scourge
Orb of Augmentation,0.03333,18,Scourge
Orb of Augmentation,0.03333,19,Scourge
Orb of Augmentation,0.03333,20,Scourge
Orb of Augmentation,0.03805,21,Scourge
Orb of Augmentation,0.03913,22,Scourge
Orb of Augmentation,0.04545,23,Scourge
Orb of Augmentation,0.04545,24,Scourge
Orb of Augmentation,0.04627,25,Scourge
Orb of Augmentation,0.04747,26,Scourge
Orb of Augmentation,0.04762,27,Scourge
Orb of Augmentation,0.04772,28,Scourge
Orb of Augmentation,0.04992,29,Scourge
Orb of Augmentation,0.048954285714285714,30,Scourge
Jeweller's Orb,0.22497,1,Scourge
Jeweller's Orb,0.05556,2,Scourge
Jeweller's Orb,0.05556,3,Scourge
Jeweller's Orb,0.05263,4,Scourge
Jeweller's Orb,0.05263,5,Scourge
Jeweller's Orb,0.05263,6,Scourge
Jeweller's Orb,0.05233,7,Scourge
Jeweller's Orb,0.04762,8,Scourge
Jeweller's Orb,0.04545,9,Scourge
Jeweller's Orb,0.04186,10,Scourge
Jeweller's Orb,0.04164,11,Scourge
Jeweller's Orb,0.04154,12,Scourge
Jeweller's Orb,0.03846,13,Scourge
Jeweller's Orb,0.03846,14,Scourge
Jeweller's Orb,0.03843,15,Scourge
Jeweller's Orb,0.0384,16,Scourge
Jeweller's Orb,0.03704,17,Scourge
Jeweller's Orb,0.03704,18,Scourge
Jeweller's Orb,0.03704,19,Scourge
Jeweller's Orb,0.03704,20,Scourge
Jeweller's Orb,0.03704,21,Scourge
Jeweller's Orb,0.03697,22,Scourge
Jeweller's Orb,0.0367,23,Scourge
Jeweller's Orb,0.03673,24,Scourge
Jeweller's Orb,0.03697,25,Scourge
Jeweller's Orb,0.03655,26,Scourge
Jeweller's Orb,0.03574,27,Scourge
Jeweller's Orb,0.03571,28,Scourge
Jeweller's Orb,0.03571,29,Scourge
Jeweller's Orb,0.03606555555555555,30,Scourge
Orb of Transmutation,0.16569,1,Scourge
Orb of Transmutation,0.03333,2,Scourge
Orb of Transmutation,0.02706,3,Scourge
Orb of Transmutation,0.01818,4,Scourge
Orb of Transmutation,0.01601,5,Scourge
Orb of Transmutation,0.01414,6,Scourge
Orb of Transmutation,0.01111,7,Scourge
Orb of Transmutation,0.01095,8,Scourge
Orb of Transmutation,0.0104,9,Scourge
Orb of Transmutation,0.00909,10,Scourge
Orb of Transmutation,0.00901,11,Scourge
Orb of Transmutation,0.00862,12,Scourge
Orb of Transmutation,0.00833,13,Scourge
Orb of Transmutation,0.00833,14,Scourge
Orb of Transmutation,0.00833,15,Scourge
Orb of Transmutation,0.00833,16,Scourge
Orb of Transmutation,0.00833,17,Scourge
Orb of Transmutation,0.00833,18,Scourge
Orb of Transmutation,0.00838,19,Scourge
Orb of Transmutation,0.00833,20,Scourge
Orb of Transmutation,0.00853,21,Scourge
Orb of Transmutation,0.00895,22,Scourge
Orb of Transmutation,0.00854,23,Scourge
Orb of Transmutation,0.00894,24,Scourge
Orb of Transmutation,0.00901,25,Scourge
Orb of Transmutation,0.00903,26,Scourge
Orb of Transmutation,0.009,27,Scourge
Orb of Transmutation,0.00903,28,Scourge
Orb of Transmutation,0.00894,29,Scourge
Orb of Transmutation,0.008195263157894737,30,Scourge
Portal Scroll,0.15437,1,Scourge
Portal Scroll,0.02592,2,Scourge
Portal Scroll,0.01639,3,Scourge
Portal Scroll,0.01413,4,Scourge
Portal Scroll,0.01128,5,Scourge
Portal Scroll,0.01053,6,Scourge
Portal Scroll,0.0105,7,Scourge
Portal Scroll,0.00991,8,Scourge
Portal Scroll,0.00951,9,Scourge
Portal Scroll,0.00833,10,Scourge
Portal Scroll,0.00833,11,Scourge
Portal Scroll,0.00862,12,Scourge
Portal Scroll,0.00884,13,Scourge
Portal Scroll,0.00833,14,Scourge
Portal Scroll,0.00833,15,Scourge
Portal Scroll,0.00833,16,Scourge
Portal Scroll,0.00832,17,Scourge
Portal Scroll,0.00832,18,Scourge
Portal Scroll,0.00833,19,Scourge
Portal Scroll,0.00832,20,Scourge
Portal Scroll,0.0083,21,Scourge
Portal Scroll,0.00827,22,Scourge
Portal Scroll,0.00833,23,Scourge
Portal Scroll,0.00833,24,Scourge
Portal Scroll,0.00833,25,Scourge
Portal Scroll,0.00833,26,Scourge
Portal Scroll,0.00833,27,Scourge
Portal Scroll,0.00833,28,Scourge
Portal Scroll,0.00833,29,Scourge
Portal Scroll,0.00833,30,Scourge
Blacksmith's Whetstone,0.67692,1,Scourge
Blacksmith's Whetstone,0.04637,2,Scourge
Blacksmith's Whetstone,0.03322,3,Scourge
Blacksmith's Whetstone,0.02865,4,Scourge
Blacksmith's Whetstone,0.02672,5,Scourge
Blacksmith's Whetstone,0.02543,6,Scourge
Blacksmith's Whetstone,0.02427,7,Scourge
Blacksmith's Whetstone,0.02381,8,Scourge
Blacksmith's Whetstone,0.02259,9,Scourge
Blacksmith's Whetstone,0.02211,10,Scourge
Blacksmith's Whetstone,0.02167,11,Scourge
Blacksmith's Whetstone,0.02146,12,Scourge
Blacksmith's Whetstone,0.01997,13,Scourge
Blacksmith's Whetstone,0.01885,14,Scourge
Blacksmith's Whetstone,0.0181,15,Scourge
Blacksmith's Whetstone,0.01667,16,Scourge
Blacksmith's Whetstone,0.01667,17,Scourge
Blacksmith's Whetstone,0.01667,18,Scourge
Blacksmith's Whetstone,0.01667,19,Scourge
Blacksmith's Whetstone,0.01665,20,Scourge
Blacksmith's Whetstone,0.01667,21,Scourge
Blacksmith's Whetstone,0.01665,22,Scourge
Blacksmith's Whetstone,0.01591,23,Scourge
Blacksmith's Whetstone,0.01581,24,Scourge
Blacksmith's Whetstone,0.01429,25,Scourge
Blacksmith's Whetstone,0.01449,26,Scourge
Blacksmith's Whetstone,0.01419,27,Scourge
Blacksmith's Whetstone,0.01365,28,Scourge
Blacksmith's Whetstone,0.0134,29,Scourge
Blacksmith's Whetstone,0.013290769230769231,30,Scourge
Armourer's Scrap,0.12169,1,Scourge
Armourer's Scrap,0.02278,2,Scourge
Armourer's Scrap,0.01815,3,Scourge
Armourer's Scrap,0.01667,4,Scourge
Armourer's Scrap,0.01613,5,Scourge
Armourer's Scrap,0.01568,6,Scourge
Armourer's Scrap,0.01429,7,Scourge
Armourer's Scrap,0.01318,8,Scourge
Armourer's Scrap,0.01243,9,Scourge
Armourer's Scrap,0.01144,10,Scourge
Armourer's Scrap,0.01111,11,Scourge
Armourer's Scrap,0.0111,12,Scourge
Armourer's Scrap,0.0108,13,Scourge
Armourer's Scrap,0.01094,14,Scourge
Armourer's Scrap,0.01043,15,Scourge
Armourer's Scrap,0.0102,16,Scourge
Armourer's Scrap,0.0102,17,Scourge
Armourer's Scrap,0.01017,18,Scourge
Armourer's Scrap,0.01015,19,Scourge
Armourer's Scrap,0.01014,20,Scourge
Armourer's Scrap,0.01003,21,Scourge
Armourer's Scrap,0.00994,22,Scourge
Armourer's Scrap,0.00967,23,Scourge
Armourer's Scrap,0.00909,24,Scourge
Armourer's Scrap,0.00936,25,Scourge
Armourer's Scrap,0.00919,26,Scourge
Armourer's Scrap,0.00908,27,Scourge
Armourer's Scrap,0.00905,28,Scourge
Armourer's Scrap,0.00883,29,Scourge
Armourer's Scrap,0.010031578947368421,30,Scourge
Engineer's Orb,1,1,Scourge
Engineer's Orb,0.32235,2,Scourge
Engineer's Orb,0.14286,3,Scourge
Engineer's Orb,0.08598,4,Scourge
Engineer's Orb,0.07006,5,Scourge
Engineer's Orb,0.06667,6,Scourge
Engineer's Orb,0.06106,7,Scourge
Engineer's Orb,0.05556,8,Scourge
Engineer's Orb,0.05478,9,Scourge
Engineer's Orb,0.05218,10,Scourge
Engineer's Orb,0.05154,11,Scourge
Engineer's Orb,0.05234,12,Scourge
Engineer's Orb,0.04762,13,Scourge
Engineer's Orb,0.04563,14,Scourge
Engineer's Orb,0.04545,15,Scourge
Engineer's Orb,0.04627,16,Scourge
Engineer's Orb,0.04683,17,Scourge
Engineer's Orb,0.04523,18,Scourge
Engineer's Orb,0.04499,19,Scourge
Engineer's Orb,0.04537,20,Scourge
Engineer's Orb,0.04526,21,Scourge
Engineer's Orb,0.04348,22,Scourge
Engineer's Orb,0.04329,23,Scourge
Engineer's Orb,0.04333,24,Scourge
Engineer's Orb,0.04337,25,Scourge
Engineer's Orb,0.04276,26,Scourge
Engineer's Orb,0.04185,27,Scourge
Engineer's Orb,0.04155,28,Scourge
Engineer's Orb,0.0404,29,Scourge
Engineer's Orb,0.047502,30,Scourge
